"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_first","html-keyboard-response","1595","78403657","0.0-485.0-2.0","1735.5","Confidence judgement (first response)","","","-1","-1","","","","left","58.75","58.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1596","78404840","0.0-485.0-3.0-0.0","1182","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1597","78405641","0.0-485.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1598","78407152","0.0-485.0-6.0","1510","Confidence judgment (second response)","","","-1","-1","","","","left","58.75","58.75","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1599","78407153","0.0-486.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","13","208","300","244","56","left","58.75","true","1735.5","1","no","left","left","58.75","true","true","1510","","","","","","",""
"","fixation","html-keyboard-response","1600","78408500","0.0-487.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1601","78409003","0.0-487.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1602","78418489","0.0-487.0-2.0","9484.5","Confidence judgement (first response)","","","-1","-1","","","","left","54.25","54.25","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1603","78419362","0.0-487.0-4.0-0.0","873","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1604","78420165","0.0-487.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1605","78422881","0.0-487.0-6.0","2715.100000023842","Confidence judgment (second response)","","","-1","-1","","","","right","67.25","50","67.25","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1606","78422882","0.0-488.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","14","209","244","300","56","left","54.25","false","9484.5","2","no","right","right","67.25","true","true","2715.100000023842","","","","","","",""
"","block_message","html-button-response","1607","78425353","0.0-489.0","2469","block message","0","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1608","78426747","0.0-490.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1609","78427250","0.0-490.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1610","78429467","0.0-490.0-2.0","2215.600000023842","Confidence judgement (first response)","","","-1","-1","","","","right","88.5","50","88.5","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1611","78430717","0.0-490.0-3.0-0.0","1249","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1612","78431518","0.0-490.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1613","78432176","0.0-490.0-6.0","656.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","88.5","50","88.5","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1614","78432177","0.0-491.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","14","0","210","244","300","56","right","88.5","true","2215.600000023842","1","yes","left","right","88.5","false","true","656.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1615","78433564","0.0-492.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1616","78434067","0.0-492.0-1.0","null","[Dot display: left=300, right=244, diff=56]","null","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1617","78435886","0.0-492.0-2.0","1817.3999999761581","Confidence judgement (first response)","","","-1","-1","","","","left","95.5","95.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1618","78437188","0.0-492.0-5.0-0.0","1301","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1619","78437989","0.0-492.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1620","78439269","0.0-492.0-6.0","1279.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","95.5","95.5","50","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1621","78439270","0.0-493.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","14","1","211","300","244","56","left","95.5","true","1817.3999999761581","3","yes","left","left","95.5","true","true","1279.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1622","78440555","0.0-494.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1623","78441057","0.0-494.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1624","78444020","0.0-494.0-2.0","2962.5","Confidence judgement (first response)","","","-1","-1","","","","right","62.75","50","62.75","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1625","78446143","0.0-494.0-4.0-0.0","2119","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1626","78446946","0.0-494.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1627","78450811","0.0-494.0-6.0","3863.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","52","52","50","false","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1628","78450812","0.0-495.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","14","2","212","244","300","56","right","62.75","true","2962.5","2","yes","left","left","52","false","false","3863.100000023842","","","","","","",""
"","fixation","html-keyboard-response","1629","78452102","0.0-496.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1630","78452605","0.0-496.0-1.0","null","[Dot display: left=244, right=300, diff=56]","null","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1631","78454823","0.0-496.0-2.0","2217.100000023842","Confidence judgement (first response)","","","-1","-1","","","","right","51","50","51","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1632","78455927","0.0-496.0-3.0-0.0","1103","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1633","78456729","0.0-496.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1634","78457713","0.0-496.0-6.0","982.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","51","50","51","true","56","","","","","","","","","","","","","","","","","","","","","","","","","","",""
