"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"1539","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1064","1656853","0.0-315.0-6.0","28","male","","-1","-1","","","","left","52.4765625","52.4765625","50","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1065","1656855","0.0-316.0","28","male","","","","","","","","","","","","","","","8","11","131","300","250","50","right","60.75","2","yes","left","left","52.4765625","true","","","","","",""
"1856","attncheck","1","attncheck","html-button-response","1066","1658713","0.0-317.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","",""
"null","fixation","null","fixation","html-keyboard-response","1067","1658982","0.0-318.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=250, diff=50]","null","numerosity","html-keyboard-response","1068","1659491","0.0-318.0-1.0","28","male","","-1","-1","300","250","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1666","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1069","1661159","0.0-318.0-2.0","28","male","","-1","-1","","","","left","67.5","67.5","50","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1083","noAdvice","0","no_advice_display","html-button-response","1070","1662243","0.0-318.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1071","1663044","0.0-318.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1630","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1072","1664676","0.0-318.0-6.0","28","male","","-1","-1","","","","left","70.2265625","70.2265625","50","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1073","1664677","0.0-319.0","28","male","","","","","","","","","","","","","","","8","12","132","300","250","50","left","67.5","3","yes","left","left","70.2265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1074","1665035","0.0-320.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1075","1665543","0.0-320.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1685","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1076","1667230","0.0-320.0-2.0","28","male","","-1","-1","","","","right","74","50","74","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1033","forcedAdvice","0","forced_advice_display","html-button-response","1077","1668264","0.0-320.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1078","1669066","0.0-320.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1110","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1079","1670178","0.0-320.0-6.0","28","male","","-1","-1","","","","right","83.0234375","50","83.0234375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1080","1670180","0.0-321.0","28","male","","","","","","","","","","","","","","","8","13","133","250","300","50","right","74","2","yes","right","right","83.0234375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1081","1670685","0.0-322.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1082","1671196","0.0-322.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1528","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1083","1672728","0.0-322.0-2.0","28","male","","-1","-1","","","","right","69.25","50","69.25","true","50","","","","","","","","","","","","","","","","","","","","","",""
"887","noAdvice","0","no_advice_display","html-button-response","1084","1673616","0.0-322.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1085","1674418","0.0-322.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1554","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1086","1675977","0.0-322.0-6.0","28","male","","-1","-1","","","","right","71.7734375","50","71.7734375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1087","1675978","0.0-323.0","28","male","","","","","","","","","","","","","","","8","14","134","250","300","50","right","69.25","3","yes","right","right","71.7734375","true","","","","","",""
"1196","block message","0","block_message","html-button-response","1088","1677176","0.0-324.0","28","male","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1089","1677443","0.0-325.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1090","1677952","0.0-325.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2410","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1091","1680364","0.0-325.0-2.0","28","male","","-1","-1","","","","right","56","50","56","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1044","forcedAdvice","0","forced_advice_display","html-button-response","1092","1681409","0.0-325.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1093","1682211","0.0-325.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1493","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1094","1683708","0.0-325.0-6.0","28","male","","-1","-1","","","","right","69.5234375","50","69.5234375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1095","1683709","0.0-326.0","28","male","","","","","","","","","","","","","","","9","0","135","250","300","50","right","56","2","yes","right","right","69.5234375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1096","1684128","0.0-327.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=250, right=300, diff=50]","null","numerosity","html-keyboard-response","1097","1684637","0.0-327.0-1.0","28","male","","-1","-1","250","300","50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1187","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1098","1685826","0.0-327.0-2.0","28","male","","-1","-1","","","","right","69","50","69","true","50","","","","","","","","","","","","","","","","","","","","","",""
"1101","[advice choice Y,N]","0","advice_choice","html-button-response","1099","1686927","0.0-327.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1100","1687729","0.0-327.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1095","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1101","1688828","0.0-327.0-6.0","28","male","","-1","-1","","","","right","79.0234375","50","79.0234375","true","50","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1102","1688829","0.0-328.0","28","male","","","","","","","","","","","","","","","9","1","136","250","300","50","right","69","1","yes","right","right","79.0234375","true","","","","","",""
"1828","attncheck","2","attncheck","html-button-response","1103","1690660","0.0-329.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","",""
"null","fixation","null","fixation","html-keyboard-response","1104","1691105","0.0-330.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
