"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_second","html-keyboard-response","1675","2377850","0.0-507.0-6.0","564.8000000119209","Confidence judgment (second response)","","","-1","-1","","","","right","76.75","50","76.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1676","2377851","0.0-508.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","9","219","263","300","37","right","76.75","true","1286.7000000029802","3","no","left","right","76.75","false","","564.8000000119209","","","","","","","",""
"","attncheck","html-button-response","1677","2378947","0.0-509.0","1092","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1678","2380444","0.0-510.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1679","2380952","0.0-510.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1680","2382290","0.0-510.0-2.0","1333.5","Confidence judgement (first response)","","","-1","-1","","","","left","68.25","68.25","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1681","2383339","0.0-510.0-5.0-0.0","1047","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1682","2384142","0.0-510.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1683","2384974","0.0-510.0-6.0","827.9000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","68.25","68.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1684","2384977","0.0-511.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","10","220","300","263","37","left","68.25","true","1333.5","3","no","left","left","68.25","true","","827.9000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1685","2386233","0.0-512.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1686","2386739","0.0-512.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1687","2388214","0.0-512.0-2.0","1471.5","Confidence judgement (first response)","","","-1","-1","","","","left","93.75","93.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1688","2388914","0.0-512.0-4.0-0.0","697","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1689","2389718","0.0-512.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1690","2390313","0.0-512.0-6.0","590.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","93.75","93.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1691","2390315","0.0-513.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","11","221","300","263","37","left","93.75","true","1471.5","2","no","left","left","93.75","true","","590.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1692","2391743","0.0-514.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1693","2392249","0.0-514.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1694","2393535","0.0-514.0-2.0","1281.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","85.25","50","85.25","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1695","2394584","0.0-514.0-3.0-0.0","1046","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1696","2395387","0.0-514.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1697","2396183","0.0-514.0-6.0","792.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","85.25","50","85.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1698","2396186","0.0-515.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","12","222","263","300","37","right","85.25","true","1281.5999999940395","1","no","left","right","85.25","false","","792.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1699","2397511","0.0-516.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1700","2398018","0.0-516.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1701","2399934","0.0-516.0-2.0","1911.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","88.75","88.75","50","false","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1702","2400935","0.0-516.0-4.0-0.0","999","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1703","2401739","0.0-516.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1704","2402204","0.0-516.0-6.0","461.90000000596046","Confidence judgment (second response)","","","-1","-1","","","","left","88.75","88.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1705","2402207","0.0-517.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","13","223","263","300","37","left","88.75","false","1911.1000000089407","2","no","left","left","88.75","false","","461.90000000596046","","","","","","","",""
"","fixation","html-keyboard-response","1706","2403567","0.0-518.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1707","2404074","0.0-518.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1708","2405716","0.0-518.0-2.0","1636.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","93.5","93.5","50","false","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1709","2406485","0.0-518.0-5.0-0.0","766","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1710","2407288","0.0-518.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1711","2408364","0.0-518.0-6.0","1073.300000011921","Confidence judgment (second response)","","","-1","-1","","","","left","93.5","93.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1712","2408367","0.0-519.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","14","224","263","300","37","left","93.5","false","1636.1000000089407","3","no","left","left","93.5","false","","1073.300000011921","","","","","","","",""
"","","html-keyboard-response","1713","2415933","0.0-520.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""timelineVariablePlaceholder"":true}","{""timelineVariablePlaceholder"":true}","75","82",""
"","GAAIS","survey-likert","1714","2488004","0.0-521.0","72066","","{""neg_15"":1,""pos_13"":3,""pos_18"":3,""pos_2"":3,""pos_12"":3,""neg_6"":3,""pos_4"":2,""pos_7"":3,""pos_1"":3,""neg_9"":1,""pos_11"":2,""pos_16"":2,""neg_3"":3,""A"":4,""neg_8"":3,""neg_20"":1,""pos_17"":3,""neg_10"":3,""pos_14"":3,""pos_5"":3,""neg_19"":1}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[15,13,18,1,11,5,3,6,0,8,10,16,2,12,7,20,17,9,14,4,19]"
