"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","consolidated-trial-data","consolidated-trial-data","1571","2762912","0.0-478.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","9","204","274","300","26","right","83.75","true","3240.600000143051","3","yes","left","right","83.75","false","","1006.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1572","2764125","0.0-479.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1573","2764633","0.0-479.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1574","2768928","0.0-479.0-2.0","4290","Confidence judgement (first response)","","","-1","-1","","","","left","86.75","86.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1575","2770112","0.0-479.0-4.0-0.0","1182","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1576","2770915","0.0-479.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1577","2773160","0.0-479.0-6.0","2243.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","98.25","98.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1578","2773163","0.0-480.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","10","205","300","274","26","left","86.75","true","4290","2","yes","left","left","98.25","true","","2243.7000000476837","","","","","","",""
"","attncheck","html-button-response","1579","2775861","0.0-481.0","2694","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","1580","2777269","0.0-482.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1581","2777776","0.0-482.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1582","2780697","0.0-482.0-2.0","2915.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","90","90","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1583","2781928","0.0-482.0-4.0-0.0","1229","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1584","2782732","0.0-482.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1585","2786211","0.0-482.0-6.0","3475.399999856949","Confidence judgment (second response)","","","-1","-1","","","","left","98.25","98.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1586","2786213","0.0-483.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","11","206","300","274","26","left","90","true","2915.2000000476837","2","yes","left","left","98.25","true","","3475.399999856949","","","","","","",""
"","fixation","html-keyboard-response","1587","2787659","0.0-484.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1588","2788168","0.0-484.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1589","2790363","0.0-484.0-2.0","2189.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","78.75","50","78.75","false","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1590","2791378","0.0-484.0-4.0-0.0","1012","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1591","2792181","0.0-484.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1592","2794444","0.0-484.0-6.0","2258.100000143051","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1593","2794445","0.0-485.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","12","207","300","274","26","right","78.75","false","2189.2000000476837","2","yes","left","left","98.75","true","","2258.100000143051","","","","","","",""
"","fixation","html-keyboard-response","1594","2795825","0.0-486.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1595","2796333","0.0-486.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1596","2798846","0.0-486.0-2.0","2507.699999809265","Confidence judgement (first response)","","","-1","-1","","","","left","92.75","92.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1597","2799812","0.0-486.0-5.0-0.0","963","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1598","2800616","0.0-486.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1599","2802060","0.0-486.0-6.0","1440.4000000953674","Confidence judgment (second response)","","","-1","-1","","","","left","92.75","92.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1600","2802061","0.0-487.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","13","208","300","274","26","left","92.75","true","2507.699999809265","3","yes","left","left","92.75","true","","1440.4000000953674","","","","","","",""
"","attncheck","html-button-response","1601","2803878","0.0-488.0","1813","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1602","2805333","0.0-489.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1603","2805842","0.0-489.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1604","2808079","0.0-489.0-2.0","2231.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","87.75","87.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1605","2809378","0.0-489.0-4.0-0.0","1296","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1606","2810183","0.0-489.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1607","2813494","0.0-489.0-6.0","3306.9000000953674","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1608","2813497","0.0-490.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","13","14","209","300","274","26","left","87.75","true","2231.7999999523163","2","yes","left","left","98.75","true","","3306.9000000953674","","","","","","",""
"","block_message","html-button-response","1609","2815277","0.0-491.0","1776","block message","0","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1610","2816757","0.0-492.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
