"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","consolidated-trial-data","consolidated-trial-data","1657","1836969","0.0-504.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","6","216","252","300","48","right","94.5","true","1676.7000000029802","2","no","right","right","94.5","true","true","659.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1658","1838298","0.0-505.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1659","1838802","0.0-505.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1660","1840419","0.0-505.0-2.0","1614.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","88","50","88","false","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1661","1842617","0.0-505.0-5.0-0.0","2197","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1662","1843420","0.0-505.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1663","1844501","0.0-505.0-6.0","1076.5999999940395","Confidence judgment (second response)","","","-1","-1","","","","right","88","50","88","false","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1664","1844502","0.0-506.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","7","217","300","252","48","right","88","false","1614.2999999970198","3","no","right","right","88","false","false","1076.5999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1665","1845723","0.0-507.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1666","1846226","0.0-507.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1667","1847684","0.0-507.0-2.0","1456","Confidence judgement (first response)","","","-1","-1","","","","right","93.5","50","93.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1668","1848584","0.0-507.0-4.0-0.0","899","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1669","1849387","0.0-507.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1670","1849850","0.0-507.0-6.0","459.79999999701977","Confidence judgment (second response)","","","-1","-1","","","","right","93.5","50","93.5","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1671","1849851","0.0-508.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","8","218","252","300","48","right","93.5","true","1456","2","no","right","right","93.5","true","true","459.79999999701977","","","","","","","",""
"","fixation","html-keyboard-response","1672","1851135","0.0-509.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1673","1851640","0.0-509.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1674","1853119","0.0-509.0-2.0","1475.0999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","60.75","50","60.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1675","1853800","0.0-509.0-5.0-0.0","680","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1676","1854603","0.0-509.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1677","1855350","0.0-509.0-6.0","745.3000000119209","Confidence judgment (second response)","","","-1","-1","","","","right","60.75","50","60.75","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1678","1855352","0.0-510.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","9","219","252","300","48","right","60.75","true","1475.0999999940395","3","no","right","right","60.75","true","true","745.3000000119209","","","","","","","",""
"","fixation","html-keyboard-response","1679","1856643","0.0-511.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1680","1857148","0.0-511.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1681","1858417","0.0-511.0-2.0","1266.699999988079","Confidence judgement (first response)","","","-1","-1","","","","left","83.5","83.5","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1682","1859434","0.0-511.0-4.0-0.0","1015","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1683","1860237","0.0-511.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1684","1860885","0.0-511.0-6.0","645.0999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","83.5","83.5","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1685","1860886","0.0-512.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","10","220","300","252","48","left","83.5","true","1266.699999988079","2","no","left","left","83.5","true","true","645.0999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1686","1862091","0.0-513.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1687","1862596","0.0-513.0-1.0","null","[Dot display: left=300, right=252, diff=48]","null","","-1","-1","300","252","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1688","1864486","0.0-513.0-2.0","1886.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","61.75","61.75","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1689","1865433","0.0-513.0-3.0-0.0","946","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1690","1866237","0.0-513.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1691","1867235","0.0-513.0-6.0","993.1999999880791","Confidence judgment (second response)","","","-1","-1","","","","left","75.75","75.75","50","true","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1692","1867237","0.0-514.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","14","11","221","300","252","48","left","61.75","true","1886.2000000029802","1","yes","left","left","75.75","true","true","993.1999999880791","","","","","","","",""
"","fixation","html-keyboard-response","1693","1868737","0.0-515.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1694","1869240","0.0-515.0-1.0","null","[Dot display: left=252, right=300, diff=48]","null","","-1","-1","252","300","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1695","1870868","0.0-515.0-2.0","1624.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","left","74.25","74.25","50","false","48","","","","","","","","","","","","","","","","","","","","","","","","","","",""
